,k,distance,seed,silhouette,davies_bouldin,adjusted_rand_score,homogeneity_completeness_v_measure,sum_of_squared_error
k3_L2_seed55,3,L2,55,0.2012167221103262,1.868764650308939,0.036563504406406336,"(np.float64(0.18744649739733096), np.float64(0.04252402404729919), np.float64(0.06932174882966706))",2620.327904837614
k3_L2_seed60,3,L2,60,0.2405791378821221,1.6087125521462797,-0.002952327856814584,"(np.float64(0.01928762764633393), np.float64(0.004974441019208018), np.float64(0.007909067231633024))",2453.838127377287
k3_L2_seed65,3,L2,65,0.1635668296871303,1.9588108823094619,0.011320946211023189,"(np.float64(0.040552761236476394), np.float64(0.01037443946627631), np.float64(0.01652210059978579))",2872.005490745359
k3_cosine_seed20,3,cosine,20,0.2022350959716768,1.810660554532858,0.025649169070977876,"(np.float64(0.08387005289434132), np.float64(0.018059968894166584), np.float64(0.02972020450592475))",2676.7339631212362
k3_cosine_seed25,3,cosine,25,0.16213396479444353,1.9332130659311229,0.015257900718668716,"(np.float64(0.04407381952358525), np.float64(0.011553008760341474), np.float64(0.0183071815800369))",2864.6878147012662
k3_cosine_seed30,3,cosine,30,0.22444805275551832,1.74971837094826,-0.012370565683456895,"(np.float64(0.05648726862547287), np.float64(0.01295134123132253), np.float64(0.021071444048279257))",2561.081970259082
k3_cosine_seed35,3,cosine,35,0.20910749368344825,1.8890695983732482,-0.008138204048611,"(np.float64(0.13381008516986645), np.float64(0.029261949977304927), np.float64(0.04802226224951191))",2587.0224868036785
k3_cosine_seed40,3,cosine,40,0.19393006183933975,1.9319212092847724,-0.01464779935618088,"(np.float64(0.11807749882976593), np.float64(0.025874144026253907), np.float64(0.042446951634125506))",2628.36466092629
k3_cosine_seed45,3,cosine,45,0.2217970592699935,1.7382097288531415,-0.010202197459476396,"(np.float64(0.057190864215148685), np.float64(0.013037753063613476), np.float64(0.021234658861986343))",2562.1692311614115
k3_cosine_seed50,3,cosine,50,0.17701552939324042,1.5399319588347264,-0.052328805766940566,"(np.float64(0.023224849521336646), np.float64(0.009462370423035863), np.float64(0.0134463640263166))",2750.7610791505626
k3_cosine_seed55,3,cosine,55,0.23227487352708456,1.6246298579950853,0.019959288298063708,"(np.float64(0.12673308296053312), np.float64(0.033333023071717274), np.float64(0.05278315169886335))",2478.258953574136
k3_cosine_seed60,3,cosine,60,0.2021892540907583,1.8105290796516365,0.02570892168796673,"(np.float64(0.083947196144172), np.float64(0.01807820188071564), np.float64(0.029749736606647193))",2676.7161452924774
k3_cosine_seed65,3,cosine,65,0.22461530345602065,1.7516832723057776,-0.012712122446998828,"(np.float64(0.060538607960328124), np.float64(0.013661302535047458), np.float64(0.02229210878760343))",2552.759532977898
k4_L1_seed20,4,L1,20,0.21998842801840246,1.6792096355549515,-0.01955194634295056,"(np.float64(0.09777440750629972), np.float64(0.021352096692949834), np.float64(0.035049943204554186))",1785.5795232402736
k4_L1_seed25,4,L1,25,0.23323046940319303,1.6868513904410507,0.001773754227856885,"(np.float64(0.13704267457668934), np.float64(0.02715356026932857), np.float64(0.04532621015430504))",1745.0036848984298
k4_L1_seed30,4,L1,30,0.22314367714639416,1.6860616242502147,-0.01981944117137318,"(np.float64(0.10395366557717364), np.float64(0.02221809041193087), np.float64(0.03661123557073611))",1771.5241359330687
k4_L1_seed35,4,L1,35,0.25187796862736433,1.4557104963074594,-0.004556509350812078,"(np.float64(0.0196404050162005), np.float64(0.004628561468150788), np.float64(0.00749161048415293))",1723.2952602921284
k4_L1_seed40,4,L1,40,0.25265055001355136,1.5260700232821724,-0.05620817534367146,"(np.float64(0.0594975437958474), np.float64(0.01572657964171448), np.float64(0.024877467977900483))",1804.8269888538794
k4_L1_seed45,4,L1,45,0.2034606887541974,1.936281477590455,-0.048610111096764476,"(np.float64(0.018333324557656048), np.float64(0.00622419410743157), np.float64(0.009293298092336899))",2300.240388771807
k4_L1_seed50,4,L1,50,0.23561358697391768,1.729493368492081,-0.01692787041047242,"(np.float64(0.13440701236811534), np.float64(0.02571016695944214), np.float64(0.04316372225661994))",1695.8968342096284
k4_L1_seed55,4,L1,55,0.2518482104879794,1.4881000428191524,0.0115556345762789,"(np.float64(0.08783025231641121), np.float64(0.01622414804872894), np.float64(0.027388962153225012))",1620.9053286914689
k4_L1_seed60,4,L1,60,0.2518482104879794,1.4881000428191524,0.0115556345762789,"(np.float64(0.08783025231641121), np.float64(0.01622414804872894), np.float64(0.027388962153225012))",1620.9053286914689
k4_L1_seed65,4,L1,65,0.2493065648987798,1.4936362834035861,-0.0014784041779088188,"(np.float64(0.14468713280606493), np.float64(0.02732072770070108), np.float64(0.04596252456769768))",1659.4986991309802
k4_L2_seed20,4,L2,20,0.2215933038576749,1.8851749878802766,0.008205492539320708,"(np.float64(0.07817684287971985), np.float64(0.014387351952747571), np.float64(0.024302220855502158))",1720.7680734139303
k4_L2_seed25,4,L2,25,0.2125653158988721,1.5175981103159202,0.001212210072026405,"(np.float64(0.057499772813973775), np.float64(0.012427701570593492), np.float64(0.020438033067777955))",1732.1417123656458
k4_L2_seed30,4,L2,30,0.22167423130683864,1.7153749544296157,-0.020371349483415863,"(np.float64(0.11940969060929747), np.float64(0.022377198624695456), np.float64(0.037691134616374175))",1709.479539826994
k4_L2_seed35,4,L2,35,0.25637096634499656,1.5361219729383029,-0.012164229102528344,"(np.float64(0.02763122005152838), np.float64(0.005430129674250874), np.float64(0.009076526468643655))",1656.695318205108
k4_L2_seed40,4,L2,40,0.1968555870873761,1.7774190613788867,0.03624761062275237,"(np.float64(0.1444797894115003), np.float64(0.026066302232900948), np.float64(0.044164645709952655))",1894.4792046703888
